Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2022","2022","7021","Annual value","USD","816.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2023","2023","7021","Annual value","USD","1053.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2020","2020","7021","Annual value","USD","1293.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2021","2021","7021","Annual value","USD","1422.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2022","2022","7021","Annual value","USD","1333.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2023","2023","7021","Annual value","USD","1427.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01344.02","Cherries","2020","2020","7021","Annual value","USD","2320.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01344.02","Cherries","2021","2021","7021","Annual value","USD","2528.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01344.02","Cherries","2022","2022","7021","Annual value","USD","2171.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01344.02","Cherries","2023","2023","7021","Annual value","USD","3110.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","7021","Annual value","USD","992.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","USD","972.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","1215.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","7021","Annual value","USD","1279.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2020","2020","7021","Annual value","USD","787","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2021","2021","7021","Annual value","USD","805.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2022","2022","7021","Annual value","USD","895.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2023","2023","7021","Annual value","USD","935.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2020","2020","7021","Annual value","USD","815.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2021","2021","7021","Annual value","USD","637","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2022","2022","7021","Annual value","USD","866","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2023","2023","7021","Annual value","USD","964.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01330","Grapes","2020","2020","7021","Annual value","USD","814.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01330","Grapes","2021","2021","7021","Annual value","USD","846.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01330","Grapes","2022","2022","7021","Annual value","USD","825.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01330","Grapes","2023","2023","7021","Annual value","USD","849.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01252","Green garlic","2020","2020","7021","Annual value","USD","3871.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01252","Green garlic","2021","2021","7021","Annual value","USD","3982.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01252","Green garlic","2022","2022","7021","Annual value","USD","3764.6","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01252","Green garlic","2023","2023","7021","Annual value","USD","3889.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2020","2020","7021","Annual value","USD","2921.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2021","2021","7021","Annual value","USD","3172.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","3753.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2023","2023","7021","Annual value","USD","4722","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","2020","2020","7021","Annual value","USD","1140.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","2021","2021","7021","Annual value","USD","1273.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","2022","2022","7021","Annual value","USD","1237.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","2023","2023","7021","Annual value","USD","1508.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2020","2020","7021","Annual value","USD","1663.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2021","2021","7021","Annual value","USD","1624.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2022","2022","7021","Annual value","USD","1597.5","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2023","2023","7021","Annual value","USD","1718.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","190.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","242.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","294.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2023","2023","7021","Annual value","USD","249.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","7021","Annual value","USD","3373","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","3580.2","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","3982.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","7021","Annual value","USD","4729.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1856.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1983","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","2194.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2023","2023","7021","Annual value","USD","2503.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2020","2020","7021","Annual value","USD","1804.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2021","2021","7021","Annual value","USD","1901.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2022","2022","7021","Annual value","USD","2339.8","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2023","2023","7021","Annual value","USD","2638.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","963.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1028.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1198.7","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2023","2023","7021","Annual value","USD","1407.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","944.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1098.4","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2022","2022","7021","Annual value","USD","1241.3","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2023","2023","7021","Annual value","USD","1657.1","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","7021","Annual value","USD","2353.9","A","Official figure"
"PP","Producer Prices","642","Romania","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","2208.9","A","Official figure"
